color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,num_user_for_reviews,language,country,content_rating,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Adventure,Action,Drama,Fantasy,Romance,Comedy,Family,Musical,History,War,Documentary,Sport,Crime,Horror,Mystery,Sci_Fi,Thriller,Animation,Biography
Color,208.0,88.0,188.0,826.0,10000.0,270207,606.0,English,USA,PG-13,3000.0,6.1,2000,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
Color,287.0,115.0,0.0,964.0,18000.0,142440,505.0,English,USA,PG-13,12000.0,6.3,3000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,210.0,95.0,5.0,967.0,24000.0,64322,145.0,English,USA,PG,11000.0,7.2,24000,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,432.0,133.0,663.0,690.0,10000.0,365104,512.0,English,USA,PG-13,10000.0,7.4,35000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,256.0,97.0,52.0,161.0,20000.0,123553,174.0,English,USA,PG,315.0,7.3,25000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,135.0,90.0,23.0,233.0,957.0,110788,258.0,English,USA,PG-13,550.0,6.1,2000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,190.0,154.0,380.0,445.0,10000.0,317166,928.0,English,USA,R,956.0,7.7,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,314.0,150.0,0.0,748.0,23000.0,128682,657.0,English,UK,PG-13,893.0,6.1,51000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,518.0,127.0,14000.0,981.0,26000.0,504419,1559.0,English,USA,PG-13,12000.0,8.0,19000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,291.0,121.0,0.0,4000.0,24000.0,544665,2012.0,English,USA,PG-13,11000.0,7.3,5000,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,292.0,102.0,255.0,953.0,18000.0,221128,343.0,English,USA,PG,3000.0,7.9,46000,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,184.0,126.0,295.0,284.0,18000.0,51892,273.0,English,USA,PG-13,934.0,5.5,24000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,145.0,121.0,357.0,653.0,820.0,45455,388.0,English,USA,PG-13,780.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,451.0,215.0,0.0,413.0,986.0,392474,1229.0,English,USA,R,745.0,7.7,18000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Color,141.0,127.0,503.0,91.0,5000.0,127497,287.0,English,USA,R,808.0,6.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,267.0,138.0,0.0,258.0,820.0,212106,1445.0,English,USA,PG-13,300.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,351.0,122.0,209.0,934.0,17000.0,146352,288.0,English,USA,PG-13,12000.0,5.8,42000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,163.0,124.0,42.0,848.0,11000.0,77673,463.0,English,UK,PG-13,973.0,6.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,166.0,106.0,6.0,422.0,12000.0,72259,788.0,English,USA,PG-13,2000.0,6.4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Color,510.0,124.0,394.0,2000.0,11000.0,508818,679.0,English,USA,PG-13,3000.0,6.9,46000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,197.0,128.0,150.0,244.0,766.0,157519,683.0,English,UK,PG-13,536.0,6.4,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,244.0,138.0,608.0,168.0,613.0,168207,684.0,English,USA,PG-13,172.0,7.4,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,322.0,115.0,386.0,12000.0,21000.0,185394,329.0,English,USA,PG-13,17000.0,5.5,65000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,156.0,100.0,750.0,988.0,49000.0,32399,79.0,English,Australia,PG,11000.0,5.9,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Color,354.0,135.0,255.0,882.0,3000.0,326286,643.0,English,USA,PG-13,1000.0,6.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,21.0,60.0,686.5092123911724,184.0,982.0,16769,74.0,English,USA,TV-14,321.0,7.5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,252.0,117.0,14000.0,358.0,535.0,12572,106.0,English,UK,PG,400.0,6.8,27000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,556.0,156.0,0.0,733.0,29000.0,406020,1188.0,English,USA,R,27000.0,8.1,190000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,166.0,96.0,13.0,463.0,16000.0,62424,90.0,English,USA,PG,881.0,6.5,13000,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
Color,362.0,107.0,563.0,939.0,40000.0,183208,337.0,English,USA,PG,1000.0,7.2,26000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,153.0,92.0,35.0,179.0,19000.0,60230,118.0,English,USA,PG,411.0,6.7,11000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,329.0,115.0,521.0,883.0,13000.0,491077,820.0,English,USA,PG-13,897.0,8.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,266.0,92.0,54.0,562.0,11000.0,307029,360.0,English,USA,PG,967.0,7.6,6000,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,517.0,117.0,235.0,680.0,2000.0,313866,549.0,English,USA,PG-13,2000.0,7.4,61000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,502.0,146.0,508.0,523.0,34000.0,498397,706.0,English,USA,PG-13,14000.0,7.6,82000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,322.0,115.0,386.0,12000.0,21000.0,185394,329.0,English,USA,PG-13,17000.0,5.5,65000,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,165.0,94.0,12.0,183.0,17000.0,70121,214.0,English,USA,PG,523.0,6.7,26000,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Color,401.0,116.0,14000.0,807.0,10000.0,334345,2741.0,English,USA,PG-13,1000.0,6.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,94.0,147.0,0.0,877.0,10000.0,178126,511.0,English,USA,R,898.0,6.6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,246.0,90.0,50.0,397.0,4000.0,114287,137.0,English,USA,PG,442.0,6.7,16000,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,330.0,101.0,176.0,282.0,11000.0,245621,514.0,English,USA,PG-13,702.0,6.4,23000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,434.0,138.0,0.0,8000.0,12000.0,200022,1240.0,English,USA,PG-13,9000.0,5.8,71000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,440.0,107.0,14000.0,845.0,2000.0,177383,447.0,English,USA,PG,871.0,7.4,44000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,274.0,142.0,0.0,10000.0,11000.0,382255,1504.0,English,UK,PG,10000.0,7.8,11000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Color,245.0,165.0,1000.0,165.0,309.0,102338,450.0,English,Australia,PG-13,284.0,6.6,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,349.0,100.0,0.0,894.0,10000.0,158720,744.0,English,USA,PG-13,943.0,4.9,37000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,145.0,82.0,0.0,388.0,1000.0,38438,241.0,English,USA,PG,558.0,6.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Color,1.0,107.2010739856802,0.0,159.0,10000.0,381,2.0,English,UK,R,570.0,7.5,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,154.0,98.0,189.0,1000.0,49000.0,67223,126.0,English,USA,PG,3000.0,6.2,11000,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,233.0,95.0,96.0,8000.0,24000.0,172754,187.0,English,USA,PG,11000.0,7.3,13000,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
Color,258.0,159.0,0.0,645.0,11000.0,444683,1571.0,English,UK,PG,687.0,7.5,16000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,208.0,96.0,124.0,1000.0,16000.0,91640,210.0,English,USA,PG-13,12000.0,5.6,20000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,1.0,120.0,28.0,12.0,544.0,374,13.0,Japanese,Japan,R,106.0,8.2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Color,271.0,143.0,563.0,1000.0,40000.0,809474,2113.0,English,USA,PG-13,5000.0,8.1,10000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,4.0,107.2010739856802,0.0,1000.0,10000.0,252,2.0,English,UK,R,2000.0,6.4,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,403.0,123.0,508.0,14000.0,34000.0,305008,591.0,English,USA,PG-13,22000.0,6.7,52000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,294.0,174.0,2000.0,362.0,15000.0,314253,1966.0,English,USA,PG-13,574.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,159.0,101.0,107.0,56.0,688.0,58498,99.0,English,USA,G,237.0,6.4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Color,289.0,134.0,0.0,346.0,20000.0,405973,1055.0,English,Canada,PG-13,505.0,7.5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,342.0,132.0,681.0,12000.0,23000.0,284792,366.0,English,USA,PG-13,14000.0,7.3,54000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,382.0,129.0,0.0,154.0,21000.0,338635,412.0,English,USA,PG-13,979.0,7.5,39000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,344.0,106.0,255.0,850.0,14000.0,229679,637.0,English,USA,PG-13,1000.0,5.8,15000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,196.0,113.0,719.0,217.0,605.0,240241,391.0,English,USA,R,308.0,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,85.0,102.0,323.0,241.0,845.0,101411,546.0,English,USA,R,372.0,6.6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,436.0,135.0,209.0,602.0,10000.0,229823,504.0,English,USA,PG-13,826.0,6.7,31000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,183.0,125.0,541.0,409.0,920.0,189855,1018.0,English,USA,PG-13,890.0,3.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,175.0,110.0,2000.0,636.0,1000.0,141414,482.0,English,USA,PG,722.0,6.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,239.0,124.0,776.0,812.0,15000.0,333248,1159.0,English,USA,PG-13,2000.0,6.4,19000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,237.0,123.0,610.0,653.0,10000.0,242188,1426.0,English,USA,PG-13,794.0,6.1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,231.0,130.0,249.0,461.0,784.0,133076,779.0,English,USA,PG-13,638.0,6.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,262.0,92.0,167.0,702.0,11000.0,213275,436.0,English,USA,PG,2000.0,5.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,552.0,127.0,0.0,341.0,774.0,440084,755.0,English,USA,PG,358.0,8.0,122000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,276.0,123.0,160.0,402.0,12000.0,182661,681.0,English,USA,PG-13,701.0,5.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,267.0,123.0,521.0,265.0,13000.0,40123,297.0,English,UK,PG-13,365.0,7.1,31000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,102.0,107.0,368.0,1000.0,2000.0,100821,554.0,English,USA,PG-13,1000.0,4.8,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,775.0,124.0,0.0,641.0,13000.0,456260,2326.0,English,USA,R,9000.0,7.0,97000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Color,71.0,77.0,50.0,537.0,886.0,36471,69.0,English,USA,PG,799.0,5.4,459,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,476.0,109.0,662.0,1000.0,13000.0,338087,814.0,English,USA,R,2000.0,6.6,61000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,207.0,134.0,123.0,567.0,14000.0,183909,666.0,English,USA,PG-13,850.0,6.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,492.0,117.0,294.0,1000.0,10000.0,182899,630.0,English,USA,PG-13,2000.0,6.2,60000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Color,284.0,135.0,0.0,87.0,690.0,57873,414.0,English,USA,PG,107.0,6.1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,168.0,121.0,274.0,157.0,273.0,35066,196.0,English,USA,PG-13,216.0,5.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,283.0,117.0,446.0,877.0,10000.0,148280,348.0,English,USA,PG-13,973.0,6.3,11000,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,539.0,124.0,364.0,1000.0,11000.0,387436,892.0,English,USA,PG-13,10000.0,7.0,71000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Color,359.0,140.0,0.0,4000.0,20000.0,520104,3286.0,English,USA,PG-13,16000.0,7.6,10000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,284.0,142.0,0.0,4000.0,20000.0,464310,3516.0,English,USA,PG,16000.0,6.7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,250.0,92.0,0.0,773.0,12000.0,585659,593.0,English,USA,G,1000.0,8.1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,440.0,138.0,446.0,929.0,20000.0,328067,533.0,English,USA,PG-13,992.0,6.7,68000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,320.0,136.0,0.0,1000.0,20000.0,534658,3597.0,English,USA,PG,14000.0,6.5,13000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,257.0,98.0,16.0,12000.0,16000.0,150618,195.0,English,USA,PG,15000.0,7.3,28000,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,33.0,116.0,0.0,141.0,936.0,20567,36.0,French,France,R,276.0,5.1,291,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,152.0,153.0,610.0,617.0,12000.0,55994,454.0,English,USA,R,836.0,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,231.0,120.0,19.0,9000.0,26000.0,37750,134.0,English,USA,PG-13,11000.0,6.1,16000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,348.0,101.0,473.0,429.0,833.0,167085,491.0,English,USA,PG-13,809.0,5.9,62000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,738.0,91.0,0.0,13.0,39.0,582917,1885.0,English,UK,PG-13,23.0,7.8,147000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,93.0,108.0,79.0,268.0,650.0,62271,277.0,English,USA,PG-13,293.0,5.8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,181.0,112.0,13.0,799.0,5000.0,17533,115.0,English,USA,PG-13,833.0,6.3,12000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,369.0,100.0,128.0,78.0,596.0,110486,695.0,English,USA,PG-13,360.0,4.3,41000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,179.0,108.0,189.0,1000.0,49000.0,234480,444.0,English,USA,PG,3000.0,6.4,3000,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,358.0,114.0,62.0,884.0,12000.0,147497,499.0,English,USA,PG-13,2000.0,6.1,52000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,160.0,119.0,55.0,387.0,811.0,149680,328.0,English,UK,PG-13,766.0,6.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,192.0,142.0,776.0,1000.0,13000.0,207613,1144.0,English,USA,R,2000.0,7.1,4000,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,198.0,125.0,0.0,350.0,11000.0,284852,627.0,English,USA,PG-13,8000.0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,233.0,126.0,218.0,322.0,11000.0,348861,798.0,English,USA,PG-13,11000.0,6.5,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,263.0,119.0,124.0,1000.0,14000.0,154621,258.0,English,USA,PG-13,5000.0,6.3,27000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
 Black and White,267.0,170.0,17000.0,827.0,29000.0,264318,799.0,English,USA,PG-13,3000.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Color,184.0,85.0,11.0,116.0,480.0,53160,121.0,English,USA,PG,392.0,4.9,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,447.0,119.0,1000.0,741.0,11000.0,136019,443.0,English,USA,PG-13,1000.0,5.8,14000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
Color,29.0,60.0,686.5092123911724,432.0,669.0,25402,97.0,English,USA,TV-PG,554.0,7.6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,366.0,102.0,263.0,1000.0,6000.0,225273,523.0,English,USA,R,1000.0,6.2,71000,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,172.0,103.0,67.0,111.0,383.0,66593,153.0,English,USA,PG,113.0,5.5,31000,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,104.0,76.0,6.0,421.0,12000.0,13581,88.0,English,USA,PG,513.0,5.4,304,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,181.0,120.0,124.0,943.0,6000.0,44296,144.0,English,USA,PG-13,5000.0,5.8,12000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Color,327.0,127.0,189.0,544.0,20000.0,254841,426.0,English,USA,PG-13,929.0,7.1,36000,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Color,125.0,105.0,67.0,40.0,681.0,27257,59.0,English,USA,PG,71.0,5.4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,79.0,121.0,101.0,202.0,673.0,60573,248.0,English,USA,PG-13,368.0,3.7,894,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,326.0,114.0,151.0,430.0,11000.0,184561,554.0,English,USA,PG-13,635.0,6.7,123000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,354.0,129.0,235.0,297.0,13000.0,336235,782.0,English,USA,PG-13,300.0,7.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,297.0,171.0,0.0,857.0,16000.0,1238746,5060.0,English,New Zealand,PG-13,5000.0,8.8,21000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,188.0,120.0,153.0,447.0,1000.0,68720,191.0,English,USA,PG,1000.0,5.8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,174.0,165.0,0.0,780.0,10000.0,79186,386.0,English,USA,R,851.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Color,109.0,82.0,34.0,434.0,760.0,36033,456.0,English,USA,PG,743.0,3.8,946,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,225.0,115.0,295.0,466.0,10000.0,387632,789.0,English,USA,PG-13,981.0,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Color,239.0,194.0,0.0,195.0,14000.0,217373,942.0,English,USA,R,5000.0,7.2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,101.0,84.0,50.0,692.0,979.0,94172,179.0,English,Germany,PG,886.0,5.9,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,228.0,97.0,63.0,525.0,852.0,89351,214.0,English,USA,G,578.0,7.1,5000,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Color,568.0,151.0,0.0,372.0,13000.0,472488,1023.0,English,USA,PG-13,801.0,8.1,153000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,257.0,136.0,0.0,3000.0,19000.0,263329,899.0,English,USA,PG-13,12000.0,6.9,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,62.0,104.0,23.0,591.0,752.0,4102,89.0,English,New Line,R,631.0,4.4,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,175.0,127.0,57.0,3000.0,12000.0,218341,498.0,English,USA,PG-13,11000.0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,265.0,171.0,0.0,695.0,3000.0,982637,2368.0,English,USA,R,933.0,8.5,21000,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,252.0,145.0,14000.0,533.0,10000.0,399651,1331.0,English,USA,PG-13,798.0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Color,232.0,174.0,0.0,9000.0,11000.0,387616,858.0,English,UK,PG,10000.0,7.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
 Black and White,400.0,144.0,258.0,834.0,6000.0,470483,2301.0,English,UK,PG-13,1000.0,8.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,230.0,119.0,13000.0,567.0,1000.0,177725,1368.0,English,USA,PG-13,658.0,5.7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,210.0,153.0,0.0,539.0,780.0,744891,983.0,English,USA,R,604.0,8.5,13000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,357.0,140.0,0.0,1000.0,40000.0,230931,585.0,English,USA,R,23000.0,7.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Color,300.0,176.0,0.0,561.0,18000.0,324671,458.0,English,USA,R,782.0,7.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Color,94.0,141.0,0.0,618.0,2000.0,190439,351.0,English,USA,R,1000.0,7.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,267.0,106.0,12000.0,385.0,18000.0,149998,285.0,English,USA,R,464.0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,180.0,98.0,80.0,708.0,22000.0,85531,152.0,English,USA,PG-13,713.0,5.5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,265.0,116.0,285.0,107.0,12000.0,189806,316.0,English,USA,PG-13,8000.0,6.7,16000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,81.0,115.0,55.0,383.0,1000.0,84424,131.0,English,USA,R,773.0,6.1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,765.0,165.0,16000.0,265.0,29000.0,955174,1193.0,English,USA,R,11000.0,8.5,199000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,80.0,91.0,21.0,542.0,2000.0,102933,230.0,English,USA,G,700.0,6.9,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Color,141.0,78.0,10.0,253.0,558.0,128285,297.0,English,USA,G,452.0,7.3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,383.0,103.0,165.0,13000.0,26000.0,246803,474.0,English,USA,R,13000.0,6.7,108000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,193.0,131.0,226.0,341.0,12000.0,255447,692.0,English,USA,PG,625.0,6.9,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
 Black and White,170.0,104.0,14.0,203.0,3000.0,108076,1690.0,English,USA,PG,762.0,5.1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,333.0,101.0,0.0,279.0,925.0,87677,388.0,English,Germany,PG,468.0,6.8,11000,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,256.0,111.0,456.0,394.0,20000.0,39956,186.0,English,USA,PG,548.0,5.8,24000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,203.0,102.0,77.0,120.0,14000.0,85833,113.0,English,USA,PG,151.0,6.7,17000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,321.0,103.0,207.0,3000.0,40000.0,176598,374.0,English,USA,PG-13,11000.0,6.0,25000,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,174.0,121.0,0.0,595.0,1000.0,89509,524.0,English,USA,R,1000.0,5.7,2000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
